problem_id,category,subtype,difficulty,layer,n_tokens,unique_experts,unique_per_token,entropy,concentration,top1_expert,top6_experts,correct,truncated,n_gen_tokens
fact-medi-15,factual,college_chemistry,medium,13,1535,118,0.07687296416938111,3.943319838483382,0.10681234641323491,8,"8,111,53,62,23,124",,True,1536
fact-medi-15,factual,college_chemistry,medium,15,1535,121,0.07882736156351791,4.3037704015823515,0.06628245338426997,41,"41,98,24,27,26,32",,True,1536
fact-medi-15,factual,college_chemistry,medium,17,1535,111,0.07231270358306188,4.060229176393022,0.08377368400811569,64,"64,112,15,60,111,30",,True,1536
fact-medi-15,factual,college_chemistry,medium,20,1535,124,0.08078175895765473,4.108116991936573,0.08390028886238277,50,"50,66,102,103,104,124",,True,1536
fact-medi-15,factual,college_chemistry,medium,22,1535,128,0.08338762214983714,4.409304337883969,0.049154594410475226,58,"58,84,8,14,33,32",,True,1536
fact-medi-15,factual,college_chemistry,medium,24,1535,123,0.08013029315960912,4.110791062092389,0.1308481996382613,21,"21,39,88,12,17,75",,True,1536
fact-medi-15,factual,college_chemistry,medium,27,1535,123,0.08013029315960912,4.2872795803912,0.04847778317912766,103,"103,51,91,4,35,32",,True,1536
fact-medi-15,factual,college_chemistry,medium,29,1535,124,0.08078175895765473,4.221209789448118,0.07655432380256988,34,"34,65,126,18,40,89",,True,1536
fact-medi-15,factual,college_chemistry,medium,31,1535,127,0.08273615635179153,4.379454942508051,0.03835493643763177,29,"29,67,77,62,10,53",,True,1536
fact-medi-15,factual,college_chemistry,medium,34,1535,124,0.08078175895765473,4.181490469002203,0.09024985060902578,102,"102,79,67,40,1,73",,True,1536
fact-medi-15,factual,college_chemistry,medium,36,1535,124,0.08078175895765473,4.066334673148577,0.1621113050277279,124,"124,70,16,104,123,75",,True,1536
fact-medi-15,factual,college_chemistry,medium,38,1535,125,0.08143322475570032,3.8115659323776945,0.15640591893407502,120,"120,66,116,79,93,82",,True,1536
fact-medi-15,factual,college_chemistry,medium,40,1535,123,0.08013029315960912,4.040828301773182,0.12657386258935316,111,"111,99,54,95,109,56",,True,1536
fact-medi-15,factual,college_chemistry,medium,43,1535,125,0.08143322475570032,4.2219765765687285,0.07796492386398941,34,"34,56,91,31,87,47",,True,1536
fact-medi-15,factual,college_chemistry,medium,45,1535,128,0.08338762214983714,4.249712424172602,0.08572867147246055,62,"62,78,113,97,0,48",,True,1536
fact-medi-15,factual,college_chemistry,medium,47,1535,126,0.08208469055374593,4.171380031015437,0.09722148551692704,66,"66,96,23,61,50,75",,True,1536
fact-medi-15,factual,college_chemistry,medium,49,1535,121,0.07882736156351791,4.279005762504278,0.04930858896405142,85,"85,90,30,123,18,117",,True,1536
fact-medi-15,factual,college_chemistry,medium,51,1535,127,0.08273615635179153,4.499024118535816,0.03936209475229195,79,"79,29,54,17,16,75",,True,1536
fact-medi-16,factual,college_chemistry,medium,1,904,128,0.1415929203539823,4.724701376078365,0.019865752918263348,94,"94,80,11,59,55,47",True,False,905
fact-medi-16,factual,college_chemistry,medium,3,904,128,0.1415929203539823,4.640177861772641,0.03696825412772174,17,"17,53,69,72,120,46",True,False,905
fact-medi-16,factual,college_chemistry,medium,6,904,127,0.1404867256637168,4.234078762234726,0.11097750634561121,113,"113,21,38,117,16,24",True,False,905
fact-medi-16,factual,college_chemistry,medium,8,904,118,0.13053097345132744,4.098642693178628,0.08474221064222293,66,"66,28,27,117,24,77",True,False,905
fact-medi-16,factual,college_chemistry,medium,10,904,115,0.12721238938053098,3.9525260059570058,0.1526411188851076,53,"53,72,48,115,36,45",True,False,905
fact-medi-16,factual,college_chemistry,medium,13,904,117,0.12942477876106195,3.7948476217964924,0.141560735025917,61,"61,83,55,51,63,62",True,False,905
fact-medi-16,factual,college_chemistry,medium,15,904,119,0.13163716814159293,4.024613195689613,0.15285917485072517,45,"45,105,39,98,102,10",True,False,905
fact-medi-16,factual,college_chemistry,medium,17,904,111,0.12278761061946902,3.8432549062095944,0.16803187906385714,112,"112,116,64,121,73,60",True,False,905
fact-medi-16,factual,college_chemistry,medium,20,904,115,0.12721238938053098,3.8302060883558258,0.18290978277161649,50,"50,123,102,124,89,32",True,False,905
fact-medi-16,factual,college_chemistry,medium,22,904,124,0.13716814159292035,4.486360476001636,0.056909230847882526,89,"89,65,45,33,8,53",True,False,905
fact-medi-16,factual,college_chemistry,medium,24,904,115,0.12721238938053098,3.8881160898658176,0.1298649733263357,88,"88,21,72,78,3,74",True,False,905
fact-medi-16,factual,college_chemistry,medium,27,904,119,0.13163716814159293,4.100834779232391,0.16043763009079837,72,"72,91,122,35,69,105",True,False,905
fact-medi-16,factual,college_chemistry,medium,29,904,120,0.13274336283185842,4.147215556981827,0.10504123258655138,126,"126,34,89,19,114,50",True,False,905
fact-medi-16,factual,college_chemistry,medium,31,904,124,0.13716814159292035,4.2552815942625255,0.10137329204057108,41,"41,67,13,58,61,62",True,False,905
fact-medi-16,factual,college_chemistry,medium,34,904,117,0.12942477876106195,3.8757815467134944,0.2168378131961471,79,"79,67,120,102,95,54",True,False,905
fact-medi-16,factual,college_chemistry,medium,36,904,120,0.13274336283185842,4.368573187194828,0.0468128195335149,99,"99,31,11,104,70,105",True,False,905
fact-medi-16,factual,college_chemistry,medium,38,904,119,0.13163716814159293,4.024133571962928,0.13883630945757833,73,"73,93,26,120,71,35",True,False,905
fact-medi-16,factual,college_chemistry,medium,40,904,118,0.13053097345132744,3.4515762692515746,0.1546347135754483,54,"54,82,34,9,1,92",True,False,905
fact-medi-16,factual,college_chemistry,medium,43,904,121,0.1338495575221239,4.15546183442308,0.07192668999380532,27,"27,97,93,91,38,112",True,False,905
fact-medi-16,factual,college_chemistry,medium,45,904,124,0.13716814159292035,4.038548663772769,0.10484420427277089,62,"62,49,1,119,123,66",True,False,905
fact-medi-16,factual,college_chemistry,medium,47,904,121,0.1338495575221239,4.125042843675044,0.11462327995119127,58,"58,99,66,50,5,25",True,False,905
fact-medi-16,factual,college_chemistry,medium,49,904,119,0.13163716814159293,4.082863856497935,0.12349948145693734,28,"28,39,117,90,25,85",True,False,905
fact-medi-16,factual,college_chemistry,medium,51,904,127,0.1404867256637168,4.4719186056018465,0.056526574303408565,89,"89,54,9,17,100,110",True,False,905
reas-easy-01,reasoning,precalculus,easy,1,147,124,0.8435374149659864,4.574396057166332,0.026872759136346153,120,"120,40,78,110,32,73",False,False,148
reas-easy-01,reasoning,precalculus,easy,3,147,123,0.8367346938775511,4.554711670180294,0.025873471304807653,70,"70,88,126,74,68,41",False,False,148
reas-easy-01,reasoning,precalculus,easy,6,147,115,0.782312925170068,4.407106531758196,0.049180529346718745,47,"47,118,30,117,109,93",False,False,148
reas-easy-01,reasoning,precalculus,easy,8,147,101,0.6870748299319728,4.102632221640011,0.0907639070192606,88,"88,10,13,15,105,81",False,False,148
reas-easy-01,reasoning,precalculus,easy,10,147,96,0.6530612244897959,3.90197176561425,0.15348026424179292,17,"17,5,42,78,22,120",False,False,148
reas-easy-01,reasoning,precalculus,easy,13,147,94,0.6394557823129252,4.065510844140335,0.06552291109597914,33,"33,34,53,68,26,46",False,False,148
reas-easy-01,reasoning,precalculus,easy,15,147,101,0.6870748299319728,4.054542826877938,0.05954240259563395,94,"94,67,35,110,71,51",False,False,148
reas-easy-01,reasoning,precalculus,easy,17,147,89,0.6054421768707483,3.7948167941917483,0.14673721867635262,56,"56,19,30,35,21,83",False,False,148
reas-easy-01,reasoning,precalculus,easy,20,147,99,0.673469387755102,4.122312972589482,0.08652952194436242,126,"126,37,16,119,120,35",False,False,148
reas-easy-01,reasoning,precalculus,easy,22,147,113,0.7687074829931972,4.317060577151055,0.049624118840394374,7,"7,101,17,94,59,38",False,False,148
reas-easy-01,reasoning,precalculus,easy,24,147,102,0.6938775510204082,4.135576848773487,0.07405003522601616,42,"42,78,79,90,20,35",False,False,148
reas-easy-01,reasoning,precalculus,easy,27,147,103,0.7006802721088435,4.090303836493546,0.10173614847942518,35,"35,82,122,11,64,60",False,False,148
reas-easy-01,reasoning,precalculus,easy,29,147,108,0.7346938775510204,4.21779821134359,0.04426059367882802,9,"9,125,76,33,78,42",False,False,148
reas-easy-01,reasoning,precalculus,easy,31,147,107,0.7278911564625851,4.239567957614195,0.0798239008668438,17,"17,58,63,20,61,69",False,False,148
reas-easy-01,reasoning,precalculus,easy,34,147,111,0.7551020408163265,4.104627868593318,0.061725894327481476,118,"118,74,89,19,55,15",False,False,148
reas-easy-01,reasoning,precalculus,easy,36,147,106,0.7210884353741497,4.1844892413017485,0.05138173316109763,45,"45,58,105,96,102,114",False,False,148
reas-easy-01,reasoning,precalculus,easy,38,147,97,0.6598639455782312,4.067886453100093,0.08993751345261093,61,"61,25,63,127,23,57",False,False,148
reas-easy-01,reasoning,precalculus,easy,40,147,94,0.6394557823129252,3.8855839202164395,0.11056167055910623,94,"94,59,108,8,2,57",False,False,148
reas-easy-01,reasoning,precalculus,easy,43,147,102,0.6938775510204082,4.238649835609479,0.04135681496588697,36,"36,16,44,42,15,49",False,False,148
reas-easy-01,reasoning,precalculus,easy,45,147,105,0.7142857142857143,4.273322079751744,0.04825936385384011,87,"87,62,108,46,107,22",False,False,148
reas-easy-01,reasoning,precalculus,easy,47,147,107,0.7278911564625851,4.257929976212653,0.0762623502975365,18,"18,114,77,111,88,61",False,False,148
reas-easy-01,reasoning,precalculus,easy,49,147,107,0.7278911564625851,4.239159480260825,0.06569006052690494,97,"97,46,24,86,127,56",False,False,148
reas-easy-01,reasoning,precalculus,easy,51,147,118,0.8027210884353742,4.494540180986051,0.02548369443814715,123,"123,100,16,19,81,78",False,False,148
reas-easy-02,reasoning,prealgebra,easy,1,431,128,0.29698375870069604,4.714457003513468,0.021000658670925786,2,"2,92,109,50,113,80",True,False,432
reas-easy-02,reasoning,prealgebra,easy,3,431,128,0.29698375870069604,4.6398666309991325,0.03699110829446153,41,"41,126,96,117,112,115",True,False,432
reas-easy-02,reasoning,prealgebra,easy,6,431,125,0.2900232018561485,4.483156435105752,0.04338049122956481,106,"106,47,18,92,71,117",True,False,432
reas-easy-02,reasoning,prealgebra,easy,8,431,117,0.271461716937355,4.098393352412301,0.13427836856011316,49,"49,18,13,20,90,117",True,False,432
reas-easy-02,reasoning,prealgebra,easy,10,431,113,0.26218097447795824,3.995410776455375,0.13886131213535385,53,"53,120,5,49,33,80",True,False,432
reas-easy-02,reasoning,prealgebra,easy,13,431,112,0.25986078886310904,3.9686758816644034,0.12718243900250586,3,"3,35,34,20,113,67",True,False,432
reas-easy-02,reasoning,prealgebra,easy,15,431,114,0.26450116009280744,4.087836747341731,0.13063384410415715,67,"67,105,51,82,112,55",True,False,432
reas-easy-02,reasoning,prealgebra,easy,17,431,106,0.2459396751740139,4.155665220302938,0.06297091929609588,36,"36,3,81,121,75,38",True,False,432
reas-easy-02,reasoning,prealgebra,easy,20,431,111,0.25754060324825984,4.05257183358016,0.08518955022443406,11,"11,10,16,127,124,119",True,False,432
reas-easy-02,reasoning,prealgebra,easy,22,431,124,0.2877030162412993,4.427338435929263,0.03667761192998392,101,"101,48,16,14,45,112",True,False,432
reas-easy-02,reasoning,prealgebra,easy,24,431,117,0.271461716937355,4.098533625978872,0.14432802470578499,26,"26,42,24,35,16,67",True,False,432
reas-easy-02,reasoning,prealgebra,easy,27,431,118,0.2737819025522042,4.237491079543268,0.1137547723436314,90,"90,11,77,13,42,39",True,False,432
reas-easy-02,reasoning,prealgebra,easy,29,431,117,0.271461716937355,4.406933612217132,0.04303671084829208,40,"40,113,33,93,19,38",True,False,432
reas-easy-02,reasoning,prealgebra,easy,31,431,126,0.2923433874709977,4.279711032307593,0.10996541460779657,63,"63,61,97,58,53,35",True,False,432
reas-easy-02,reasoning,prealgebra,easy,34,431,121,0.28074245939675174,4.276833477100627,0.06494336137330528,96,"96,118,98,54,52,78",True,False,432
reas-easy-02,reasoning,prealgebra,easy,36,431,119,0.27610208816705334,4.230079698563102,0.11847572415168213,35,"35,55,66,37,105,104",True,False,432
reas-easy-02,reasoning,prealgebra,easy,38,431,120,0.27842227378190254,4.105793334205022,0.13267691683029498,28,"28,61,17,119,117,106",True,False,432
reas-easy-02,reasoning,prealgebra,easy,40,431,118,0.2737819025522042,4.133570021170557,0.10326876911068136,12,"12,22,38,126,8,61",True,False,432
reas-easy-02,reasoning,prealgebra,easy,43,431,117,0.271461716937355,4.093833289693477,0.10036701721138067,27,"27,117,42,84,99,30",True,False,432
reas-easy-02,reasoning,prealgebra,easy,45,431,123,0.2853828306264501,4.449224424911938,0.041427141699311394,36,"36,116,67,23,61,120",True,False,432
reas-easy-02,reasoning,prealgebra,easy,47,431,125,0.2900232018561485,4.271330747817563,0.09016413082680352,18,"18,57,89,27,5,34",True,False,432
reas-easy-02,reasoning,prealgebra,easy,49,431,121,0.28074245939675174,4.253177831266956,0.08785089758022607,5,"5,127,85,60,97,46",True,False,432
reas-easy-02,reasoning,prealgebra,easy,51,431,127,0.29466357308584684,4.5760036097015115,0.03726197140782144,123,"123,26,3,19,10,17",True,False,432
reas-easy-03,reasoning,geometry,easy,1,269,127,0.4721189591078067,4.663364563417489,0.026481161070253636,109,"109,32,8,52,5,92",True,False,270
reas-easy-03,reasoning,geometry,easy,3,269,124,0.46096654275092935,4.585458798642085,0.026476020922337005,117,"117,37,88,112,54,84",True,False,270
reas-easy-03,reasoning,geometry,easy,6,269,119,0.4423791821561338,4.425000019874598,0.05206100094480128,34,"34,89,30,15,127,23",True,False,270
reas-easy-03,reasoning,geometry,easy,8,269,109,0.4052044609665427,4.310038883419836,0.04251698087178761,87,"87,48,92,55,116,110",True,False,270
reas-easy-03,reasoning,geometry,easy,10,269,103,0.3828996282527881,3.9957798499296504,0.1192834808292785,80,"80,5,118,121,112,41",True,False,270
reas-easy-03,reasoning,geometry,easy,13,269,94,0.34944237918215615,3.94437466470489,0.06778650673791821,34,"34,46,35,67,24,68",True,False,270
reas-easy-03,reasoning,geometry,easy,15,269,109,0.4052044609665427,4.263320435764969,0.058669773280819064,99,"99,93,67,35,68,120",True,False,270
reas-easy-03,reasoning,geometry,easy,17,269,92,0.3420074349442379,4.019220629382953,0.06917307427011407,75,"75,127,81,38,102,3",True,False,270
reas-easy-03,reasoning,geometry,easy,20,269,108,0.40148698884758366,4.048213609180768,0.0693488305058472,16,"16,98,119,19,54,124",True,False,270
reas-easy-03,reasoning,geometry,easy,22,269,121,0.44981412639405205,4.4054838474509985,0.04014374990413678,88,"88,101,89,94,73,48",True,False,270
reas-easy-03,reasoning,geometry,easy,24,269,110,0.40892193308550184,4.188926984365557,0.043774438518195014,67,"67,35,78,10,42,96",True,False,270
reas-easy-03,reasoning,geometry,easy,27,269,111,0.41263940520446096,4.167476878051332,0.07976276286796705,90,"90,13,118,60,34,11",True,False,270
reas-easy-03,reasoning,geometry,easy,29,269,107,0.39776951672862454,4.20792443002891,0.06238454374118848,33,"33,83,114,22,18,38",True,False,270
reas-easy-03,reasoning,geometry,easy,31,269,120,0.44609665427509293,4.360569273473528,0.04624403260060627,61,"61,58,98,53,69,52",True,False,270
reas-easy-03,reasoning,geometry,easy,34,269,112,0.4163568773234201,4.152712892250419,0.10461023983117948,118,"118,111,28,116,78,53",True,False,270
reas-easy-03,reasoning,geometry,easy,36,269,113,0.4200743494423792,4.131163171036052,0.06978924493532934,105,"105,35,104,113,34,63",True,False,270
reas-easy-03,reasoning,geometry,easy,38,269,118,0.43866171003717475,4.264155712105602,0.05763955961854615,75,"75,37,12,17,89,54",True,False,270
reas-easy-03,reasoning,geometry,easy,40,269,117,0.4349442379182156,4.203492698353142,0.07756592704460967,117,"117,8,22,44,25,111",True,False,270
reas-easy-03,reasoning,geometry,easy,43,269,111,0.41263940520446096,4.109514870433405,0.11471057614674636,117,"117,107,36,43,72,16",True,False,270
reas-easy-03,reasoning,geometry,easy,45,269,120,0.44609665427509293,4.330842852791559,0.042008493546342396,87,"87,7,68,52,120,64",True,False,270
reas-easy-03,reasoning,geometry,easy,47,269,123,0.45724907063197023,4.417109856844497,0.047843481070445136,18,"18,34,61,10,3,81",True,False,270
reas-easy-03,reasoning,geometry,easy,49,269,118,0.43866171003717475,4.288900129705017,0.08479240623188808,97,"97,56,46,86,108,41",True,False,270
reas-easy-03,reasoning,geometry,easy,51,269,124,0.46096654275092935,4.5673974027299655,0.029918901422258695,55,"55,99,19,25,104,12",True,False,270
reas-easy-04,reasoning,precalculus,easy,1,544,128,0.23529411764705882,4.700792155724168,0.03159956708052758,127,"127,3,83,80,58,92",False,False,545
reas-easy-04,reasoning,precalculus,easy,3,544,128,0.23529411764705882,4.670366059770304,0.030275763044712817,41,"41,114,112,126,46,96",False,False,545
reas-easy-04,reasoning,precalculus,easy,6,544,126,0.23161764705882354,4.503373494740864,0.03860399780991105,18,"18,106,92,47,117,104",False,False,545
reas-easy-04,reasoning,precalculus,easy,8,544,114,0.20955882352941177,4.145676940179735,0.06155091436963508,18,"18,69,66,86,54,109",False,False,545
reas-easy-04,reasoning,precalculus,easy,10,544,113,0.20772058823529413,4.037238058984674,0.0996228909349314,120,"120,53,94,124,75,63",False,False,545
reas-easy-04,reasoning,precalculus,easy,13,544,108,0.19852941176470587,3.9220983760846635,0.12343397842050133,3,"3,113,34,20,1,62",False,False,545
reas-easy-04,reasoning,precalculus,easy,15,544,120,0.22058823529411764,4.1192149816855945,0.10719657687288879,67,"67,110,17,112,86,39",False,False,545
reas-easy-04,reasoning,precalculus,easy,17,544,108,0.19852941176470587,4.200040893779555,0.058311017284223214,56,"56,36,81,121,111,19",False,False,545
reas-easy-04,reasoning,precalculus,easy,20,544,121,0.22242647058823528,4.121177045336929,0.07786976916186315,16,"16,102,11,127,87,126",False,False,545
reas-easy-04,reasoning,precalculus,easy,22,544,127,0.23345588235294118,4.460637091793364,0.04572600194289979,98,"98,48,7,35,58,14",False,False,545
reas-easy-04,reasoning,precalculus,easy,24,544,117,0.21507352941176472,4.03267277611673,0.15253716692660538,26,"26,65,42,46,50,60",False,False,545
reas-easy-04,reasoning,precalculus,easy,27,544,119,0.21875,4.305227556681954,0.07265027076184913,90,"90,42,91,32,11,60",False,False,545
reas-easy-04,reasoning,precalculus,easy,29,544,122,0.22426470588235295,4.500974975413751,0.040052542742139374,13,"13,19,43,42,7,18",False,False,545
reas-easy-04,reasoning,precalculus,easy,31,544,125,0.22977941176470587,4.181294635947539,0.11911278348550038,63,"63,61,53,58,31,98",False,False,545
reas-easy-04,reasoning,precalculus,easy,34,544,120,0.22058823529411764,4.205035860985861,0.0929351241879705,52,"52,54,120,118,74,109",False,False,545
reas-easy-04,reasoning,precalculus,easy,36,544,118,0.21691176470588236,4.264707520718694,0.06482616742571254,66,"66,45,105,16,104,20",False,False,545
reas-easy-04,reasoning,precalculus,easy,38,544,120,0.22058823529411764,4.184745100856211,0.11728990895550602,28,"28,61,91,30,32,56",False,False,545
reas-easy-04,reasoning,precalculus,easy,40,544,120,0.22058823529411764,4.1711419612180105,0.08136309455422794,94,"94,59,120,38,3,19",False,False,545
reas-easy-04,reasoning,precalculus,easy,43,544,119,0.21875,4.157104815551513,0.1386306540387424,27,"27,107,50,2,113,73",False,False,545
reas-easy-04,reasoning,precalculus,easy,45,544,121,0.22242647058823528,4.439485633760515,0.05356359719000161,83,"83,116,10,23,61,64",False,False,545
reas-easy-04,reasoning,precalculus,easy,47,544,121,0.22242647058823528,4.250395888410211,0.11353597300670842,18,"18,61,27,89,5,16",False,False,545
reas-easy-04,reasoning,precalculus,easy,49,544,119,0.21875,4.237608109277133,0.055355623957498545,127,"127,5,85,46,125,60",False,False,545
reas-easy-04,reasoning,precalculus,easy,51,544,124,0.22794117647058823,4.593376995896477,0.030935882683459683,123,"123,17,12,5,13,8",False,False,545
reas-easy-05,reasoning,intermediate_algebra,easy,1,376,126,0.3351063829787234,4.656364066868502,0.018547650863776202,50,"50,4,95,83,107,117",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,3,376,128,0.3404255319148936,4.604105954627467,0.029819672444093472,115,"115,96,97,85,72,117",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,6,376,125,0.3324468085106383,4.537252903296518,0.038598458300494395,79,"79,45,104,33,5,38",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,8,376,118,0.31382978723404253,4.383707929970129,0.040975748866373195,86,"86,23,113,124,5,29",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,10,376,112,0.2978723404255319,4.137447642235448,0.06091470756597778,53,"53,15,23,28,63,69",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,13,376,108,0.2872340425531915,4.184573098993252,0.06044199497697564,78,"78,103,63,96,65,46",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,15,376,122,0.324468085106383,4.34558371861117,0.044114652593085106,40,"40,77,51,19,29,39",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,17,376,100,0.26595744680851063,4.039122862644431,0.06125057350298676,21,"21,36,127,38,121,67",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,20,376,114,0.30319148936170215,4.183356318974333,0.049514069126617856,98,"98,81,65,120,30,86",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,22,376,123,0.3271276595744681,4.336071372898656,0.06547558174620381,94,"94,88,16,46,60,7",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,24,376,112,0.2978723404255319,4.138529432900616,0.08521181403037853,41,"41,24,6,76,35,51",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,27,376,115,0.3058510638297872,4.209048547283909,0.05303405035212882,74,"74,73,16,125,60,118",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,29,376,120,0.3191489361702128,4.264932487325146,0.052156161491022,33,"33,17,114,116,94,31",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,31,376,120,0.3191489361702128,4.278629348379734,0.07726596379901757,109,"109,58,33,61,98,53",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,34,376,115,0.3058510638297872,4.1938556494646635,0.09764202735211164,21,"21,78,55,53,32,89",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,36,376,119,0.31648936170212766,4.3854359982765105,0.041762034606078954,104,"104,96,45,26,114,44",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,38,376,117,0.31117021276595747,4.240418835049466,0.10034005698869966,114,"114,84,106,16,110,8",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,40,376,116,0.30851063829787234,4.253436699376964,0.05870604938709291,114,"114,125,11,2,8,25",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,43,376,117,0.31117021276595747,4.210913986736625,0.058397980600235884,84,"84,75,107,7,56,6",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,45,376,119,0.31648936170212766,4.377100016979529,0.043413724791229596,36,"36,108,103,120,119,62",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,47,376,122,0.324468085106383,4.453370212374501,0.04413193088787789,12,"12,34,41,61,10,77",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,49,376,118,0.31382978723404253,4.390864227386457,0.039465594317860335,24,"24,115,46,16,25,85",True,False,377
reas-easy-05,reasoning,intermediate_algebra,easy,51,376,128,0.3404255319148936,4.5410297018623895,0.029881812408852966,19,"19,11,99,16,78,113",True,False,377
reas-easy-06,reasoning,geometry,easy,1,3071,128,0.04168023445131879,4.687518445892589,0.032480282769782466,92,"92,53,42,2,40,27",,True,3072
reas-easy-06,reasoning,geometry,easy,3,3071,128,0.04168023445131879,4.651167800331788,0.040774365503524625,126,"126,68,100,41,96,70",,True,3072
reas-easy-06,reasoning,geometry,easy,6,3071,128,0.04168023445131879,4.510827594562813,0.04107750526540813,18,"18,118,75,66,92,106",,True,3072
reas-easy-06,reasoning,geometry,easy,8,3071,126,0.041028980788016936,4.3630070854483165,0.04225273017012447,24,"24,49,57,66,6,60",,True,3072
reas-easy-06,reasoning,geometry,easy,10,3071,126,0.041028980788016936,4.1169887050370795,0.10178963045594659,75,"75,48,109,46,120,53",,True,3072
reas-easy-06,reasoning,geometry,easy,13,3071,120,0.03907521979811136,4.018740159985157,0.15791009595534447,3,"3,35,111,113,20,46",,True,3072
reas-easy-06,reasoning,geometry,easy,15,3071,126,0.041028980788016936,3.875142179634048,0.1518823773631873,110,"110,109,38,17,67,112",,True,3072
reas-easy-06,reasoning,geometry,easy,17,3071,119,0.03874959296646044,4.132873138752395,0.09819221590626961,107,"107,56,95,116,26,121",,True,3072
reas-easy-06,reasoning,geometry,easy,20,3071,125,0.040703353956366005,4.078727851754984,0.11621791391897737,126,"126,10,127,102,61,80",,True,3072
reas-easy-06,reasoning,geometry,easy,22,3071,128,0.04168023445131879,4.416011992694052,0.060150835837119915,35,"35,102,32,98,21,33",,True,3072
reas-easy-06,reasoning,geometry,easy,24,3071,122,0.03972647346141322,3.885665426506894,0.14631868177383378,26,"26,65,10,60,88,21",,True,3072
reas-easy-06,reasoning,geometry,easy,27,3071,125,0.040703353956366005,4.2651260978152115,0.06326691167094423,67,"67,91,51,98,32,69",,True,3072
reas-easy-06,reasoning,geometry,easy,29,3071,125,0.040703353956366005,4.371883764443309,0.06699645153139132,122,"122,116,19,43,9,74",,True,3072
reas-easy-06,reasoning,geometry,easy,31,3071,127,0.04135460761966786,4.00464854276534,0.16759998448820645,63,"63,61,31,62,4,10",,True,3072
reas-easy-06,reasoning,geometry,easy,34,3071,124,0.040377727124715074,4.004006133453397,0.09198395483693024,74,"74,120,54,52,5,109",,True,3072
reas-easy-06,reasoning,geometry,easy,36,3071,125,0.040703353956366005,4.219390027002676,0.0676777772154561,66,"66,114,90,37,105,20",,True,3072
reas-easy-06,reasoning,geometry,easy,38,3071,125,0.040703353956366005,4.003845839713775,0.12078116841685627,28,"28,32,61,50,106,109",,True,3072
reas-easy-06,reasoning,geometry,easy,40,3071,122,0.03972647346141322,3.9726091766489375,0.0835148490899504,120,"120,94,38,125,6,109",,True,3072
reas-easy-06,reasoning,geometry,easy,43,3071,124,0.040377727124715074,4.126173757764926,0.08555611462581976,2,"2,18,107,113,104,38",,True,3072
reas-easy-06,reasoning,geometry,easy,45,3071,126,0.041028980788016936,4.35192936639499,0.06243569945966002,43,"43,10,109,62,61,108",,True,3072
reas-easy-06,reasoning,geometry,easy,47,3071,125,0.040703353956366005,4.134963404191814,0.11722715452926356,18,"18,27,15,83,105,5",,True,3072
reas-easy-06,reasoning,geometry,easy,49,3071,125,0.040703353956366005,4.053270985225461,0.11451018012209059,85,"85,30,127,60,46,125",,True,3072
reas-easy-06,reasoning,geometry,easy,51,3071,126,0.041028980788016936,4.513708063061079,0.03323081478233457,49,"49,17,3,5,13,16",,True,3072
reas-hard-13,reasoning,intermediate_algebra,hard,1,3071,128,0.04168023445131879,4.633436286025402,0.042872137680094825,81,"81,71,84,46,64,85",,True,3072
reas-hard-13,reasoning,intermediate_algebra,hard,3,3071,128,0.04168023445131879,4.658562634836892,0.028010013025073267,116,"116,68,15,112,117,57",,True,3072
reas-hard-13,reasoning,intermediate_algebra,hard,6,3071,128,0.04168023445131879,4.447908602139419,0.05196317813831903,47,"47,110,67,36,24,5",,True,3072
reas-hard-13,reasoning,intermediate_algebra,hard,8,3071,124,0.040377727124715074,4.483223696202445,0.02462354613382371,53,"53,31,48,63,5,41",,True,3072
reas-hard-13,reasoning,intermediate_algebra,hard,10,3071,126,0.041028980788016936,4.381486501575805,0.035639387731654794,124,"124,66,41,58,104,103",,True,3072
reas-hard-13,reasoning,intermediate_algebra,hard,13,3071,123,0.04005210029306415,4.129987428379235,0.10900332448299115,65,"65,103,78,89,118,54",,True,3072
reas-hard-13,reasoning,intermediate_algebra,hard,15,3071,127,0.04135460761966786,4.316344538864957,0.055823203380519174,70,"70,10,69,100,67,93",,True,3072
